HGNC ID,Approved symbol,Approved name,Status,Locus type,Previous symbols,Alias symbols,Chromosome,NCBI Gene ID,Ensembl gene ID,Vega gene ID,Group ID,Group name
HGNC:50674,LINC01395,long intergenic non-protein coding RNA 1395,Approved,"RNA, long non-coding",,TCONS_00019178,11q24.3,101929557,ENSG00000281097,OTTHUMG00000189543,1986,Long intergenic non-protein coding RNAs
HGNC:50675,LINC01396,long intergenic non-protein coding RNA 1396,Approved,"RNA, long non-coding",,,4p16.2,103695434,ENSG00000273396,OTTHUMG00000186235,1986,Long intergenic non-protein coding RNAs
HGNC:50677,LINC01397,long intergenic non-protein coding RNA 1397,Approved,"RNA, long non-coding",,,1p13.3,104355139,ENSG00000258673,OTTHUMG00000170609,1986,Long intergenic non-protein coding RNAs
HGNC:50678,LINC01398,long intergenic non-protein coding RNA 1398,Approved,"RNA, long non-coding",,,1p33,101929651,ENSG00000224863,OTTHUMG00000007814,1986,Long intergenic non-protein coding RNAs
HGNC:50680,LINC01399,long intergenic non-protein coding RNA 1399,Approved,"RNA, long non-coding",,,22q12.3,104310353,ENSG00000233080,OTTHUMG00000150957,1986,Long intergenic non-protein coding RNAs
HGNC:50681,LINC01400,long intergenic non-protein coding RNA 1400,Approved,"RNA, long non-coding",,TCONS_00015805,9p13.2,107080554,ENSG00000232920,OTTHUMG00000019909,1986,Long intergenic non-protein coding RNAs
HGNC:50685,LINC01402,long intergenic non-protein coding RNA 1402,Approved,"RNA, long non-coding",,TCONS_00017087,Xq24,104797536,,OTTHUMG00000022291,1986,Long intergenic non-protein coding RNAs
HGNC:50689,LINC01404,long intergenic non-protein coding RNA 1404,Approved,"RNA, long non-coding",,,12q24.11,105369980,ENSG00000258240,OTTHUMG00000169537,1986,Long intergenic non-protein coding RNAs
HGNC:50701,LINC01409,long intergenic non-protein coding RNA 1409,Approved,"RNA, long non-coding",,,1p36.33,105378580,ENSG00000237491,OTTHUMG00000002404,1986,Long intergenic non-protein coding RNAs
HGNC:50702,LINC01410,long intergenic non-protein coding RNA 1410,Approved,"RNA, long non-coding",,,9q13,103352539,ENSG00000238113,OTTHUMG00000013291,1986,Long intergenic non-protein coding RNAs
HGNC:50703,LINC01411,long intergenic non-protein coding RNA 1411,Approved,"RNA, long non-coding",,RP11-267A15.1,5q35.2,101928176,ENSG00000249306,OTTHUMG00000163128,1986,Long intergenic non-protein coding RNAs
HGNC:50704,LINC01412,long intergenic non-protein coding RNA 1412,Approved,"RNA, long non-coding",,,2q22.3,101928455,ENSG00000232606,OTTHUMG00000153876,1986,Long intergenic non-protein coding RNAs
HGNC:50705,LINC01413,long intergenic non-protein coding RNA 1413,Approved,"RNA, long non-coding",,,15q21.3,101928611,ENSG00000260172,OTTHUMG00000176406,1986,Long intergenic non-protein coding RNAs
HGNC:50707,LINC01414,long intergenic non-protein coding RNA 1414,Approved,"RNA, long non-coding",,,8q12.3,102724623,ENSG00000253554,OTTHUMG00000164358,1986,Long intergenic non-protein coding RNAs
HGNC:50709,LINC01415,long intergenic non-protein coding RNA 1415,Approved,"RNA, long non-coding",,TCONS_00026208,18q21.2,100132501,ENSG00000267325,OTTHUMG00000179871,1986,Long intergenic non-protein coding RNAs
HGNC:51645,LINC01416,long intergenic non-protein coding RNA 1416,Approved,"RNA, long non-coding",,,18q21.2,101927273,ENSG00000260930,OTTHUMG00000176192,1986,Long intergenic non-protein coding RNAs
HGNC:50711,LINC01418,long intergenic non-protein coding RNA 1418,Approved,"RNA, long non-coding",,AC104041.1,15q25.2,102724001,ENSG00000259692,OTTHUMG00000172170,1986,Long intergenic non-protein coding RNAs
HGNC:50712,LINC01419,long intergenic non-protein coding RNA 1419,Approved,"RNA, long non-coding",,"TCONS_00014497, PRLH1",8q21.13,103352670,ENSG00000253898,OTTHUMG00000164609,1986,Long intergenic non-protein coding RNAs
HGNC:50728,LINC01422,long intergenic non-protein coding RNA 1422,Approved,"RNA, long non-coding",,,22q12.1,101929539,ENSG00000223704,OTTHUMG00000150979,1986,Long intergenic non-protein coding RNAs
HGNC:50732,LINC01423,long intergenic non-protein coding RNA 1423,Approved,"RNA, long non-coding",,,21q22.2,102724678,ENSG00000231231,OTTHUMG00000090768,1986,Long intergenic non-protein coding RNAs
HGNC:40558,LINC01424,long intergenic non-protein coding RNA 1424,Approved,"RNA, long non-coding",,,21q22.3,101928689,ENSG00000236519,OTTHUMG00000090255,1986,Long intergenic non-protein coding RNAs
HGNC:50733,LINC01425,long intergenic non-protein coding RNA 1425,Approved,"RNA, long non-coding",,,21q21.1,101927821,ENSG00000233997,OTTHUMG00000078125,1986,Long intergenic non-protein coding RNAs
HGNC:50734,LINC01426,long intergenic non-protein coding RNA 1426,Approved,"RNA, long non-coding",,,21q22.12,100506385,ENSG00000234380,OTTHUMG00000086233,1986,Long intergenic non-protein coding RNAs
HGNC:50737,LINC01427,long intergenic non-protein coding RNA 1427,Approved,"RNA, long non-coding",,,20p11.22,101929663,ENSG00000225321,OTTHUMG00000032039,1986,Long intergenic non-protein coding RNAs
HGNC:50738,LINC01428,long intergenic non-protein coding RNA 1428,Approved,"RNA, long non-coding",,,20p12.3,101929265,ENSG00000228888,OTTHUMG00000031836,1986,Long intergenic non-protein coding RNAs
HGNC:50741,LINC01429,long intergenic non-protein coding RNA 1429,Approved,"RNA, long non-coding",,,20q13.2,101927678,ENSG00000227964,OTTHUMG00000134283,1986,Long intergenic non-protein coding RNAs
HGNC:50742,LINC01430,long intergenic non-protein coding RNA 1430,Approved,"RNA, long non-coding",,lncRNA-DAW,20q13.12,101927242,,,1986,Long intergenic non-protein coding RNAs
HGNC:50744,LINC01431,long intergenic non-protein coding RNA 1431,Approved,"RNA, long non-coding",,,20p11.21,100505683,ENSG00000232645,OTTHUMG00000032063,1986,Long intergenic non-protein coding RNAs
HGNC:50745,LINC01432,long intergenic non-protein coding RNA 1432,Approved,"RNA, long non-coding",,,20p11.22,100270679,ENSG00000234435,OTTHUMG00000032036,1986,Long intergenic non-protein coding RNAs
HGNC:50746,LINC01433,long intergenic non-protein coding RNA 1433,Approved,"RNA, long non-coding",,LOC728228,20p13,728228,ENSG00000230176,OTTHUMG00000031776,1986,Long intergenic non-protein coding RNAs
HGNC:50753,LINC01435,long intergenic non-protein coding RNA 1435,Approved,"RNA, long non-coding",,"RP11-215N21.1, TCONS_00018040",10q25.1,103695365,ENSG00000229981,OTTHUMG00000019020,1986,Long intergenic non-protein coding RNAs
HGNC:50754,LINC01436,long intergenic non-protein coding RNA 1436,Approved,"RNA, long non-coding",,AP000688.8,21q22.12,100996609,ENSG00000231106,OTTHUMG00000086463,1986,Long intergenic non-protein coding RNAs
HGNC:50757,LINC01438,long intergenic non-protein coding RNA 1438,Approved,"RNA, long non-coding",,TCONS_00007593,4q25,106144527,ENSG00000249519,OTTHUMG00000161115,1986,Long intergenic non-protein coding RNAs
HGNC:50762,LINC01440,long intergenic non-protein coding RNA 1440,Approved,"RNA, long non-coding",,,20q13.2,102723578,ENSG00000235166,OTTHUMG00000032780,1986,Long intergenic non-protein coding RNAs
HGNC:50763,LINC01441,long intergenic non-protein coding RNA 1441,Approved,"RNA, long non-coding",,,20q13.2,101927796,ENSG00000224008,OTTHUMG00000134311,1986,Long intergenic non-protein coding RNAs
HGNC:50764,LINC01442,long intergenic non-protein coding RNA 1442,Approved,"RNA, long non-coding",,,13q21.2,103456507,ENSG00000227510,OTTHUMG00000017010,1986,Long intergenic non-protein coding RNAs
HGNC:50768,LINC01443,long intergenic non-protein coding RNA 1443,Approved,"RNA, long non-coding",,,18p11.21,400644,ENSG00000266554,OTTHUMG00000178811,1986,Long intergenic non-protein coding RNAs
HGNC:50769,LINC01444,long intergenic non-protein coding RNA 1444,Approved,"RNA, long non-coding",,,18p11.21,101927642,ENSG00000264301,OTTHUMG00000178812,1986,Long intergenic non-protein coding RNAs
HGNC:50771,LINC01445,long intergenic non-protein coding RNA 1445,Approved,"RNA, long non-coding",,,7p11.2,102723605,ENSG00000231427,OTTHUMG00000156067,1986,Long intergenic non-protein coding RNAs
HGNC:50773,LINC01446,long intergenic non-protein coding RNA 1446,Approved,"RNA, long non-coding",,FLJ45974,7p12.1,401337,ENSG00000205628,OTTHUMG00000156039,1986,Long intergenic non-protein coding RNAs
HGNC:50783,LINC01447,long intergenic non-protein coding RNA 1447,Approved,"RNA, long non-coding",,,7p12.3,101929086,ENSG00000236078,OTTHUMG00000155554,1986,Long intergenic non-protein coding RNAs
HGNC:50790,LINC01448,long intergenic non-protein coding RNA 1448,Approved,"RNA, long non-coding",,,7p14.1,101928795,ENSG00000238284,OTTHUMG00000155126,1986,Long intergenic non-protein coding RNAs
HGNC:50791,LINC01449,long intergenic non-protein coding RNA 1449,Approved,"RNA, long non-coding",,,7p14.1,101928773,ENSG00000224017,OTTHUMG00000155115,1986,Long intergenic non-protein coding RNAs
HGNC:50792,LINC01450,long intergenic non-protein coding RNA 1450,Approved,"RNA, long non-coding",,,7p14.1,101928744,ENSG00000232458,OTTHUMG00000155113,1986,Long intergenic non-protein coding RNAs
HGNC:48599,LINC01451,long intergenic non-protein coding RNA 1451,Approved,"RNA, long non-coding",HCCAT4,,9q34.3,401561,ENSG00000279141,OTTHUMG00000189535,1986,Long intergenic non-protein coding RNAs
HGNC:50545,LINC01455,long intergenic non-protein coding RNA 1455,Approved,"RNA, long non-coding",MDONA,TCONS_00009433,5q14.1,105616916,ENSG00000250888,OTTHUMG00000162549,1986,Long intergenic non-protein coding RNAs
HGNC:50846,LINC01456,long intergenic non-protein coding RNA 1456,Approved,"RNA, long non-coding",,,Xp22.13,105373144,ENSG00000225882,OTTHUMG00000021210,1986,Long intergenic non-protein coding RNAs
HGNC:50858,LINC01460,long intergenic non-protein coding RNA 1460,Approved,"RNA, long non-coding",,,2p23.2,100129995,ENSG00000205334,OTTHUMG00000151945,1986,Long intergenic non-protein coding RNAs
HGNC:50859,LINC01461,long intergenic non-protein coding RNA 1461,Approved,"RNA, long non-coding",,TCONS_00001552,1p22.3,103695366,ENSG00000289881,,1986,Long intergenic non-protein coding RNAs
HGNC:26364,LINC01465,long intergenic non-protein coding RNA 1465,Approved,"RNA, long non-coding",C12orf61,FLJ25590,12q14.1,283416,ENSG00000221949,OTTHUMG00000169983,1986,Long intergenic non-protein coding RNAs
HGNC:50911,LINC01467,long intergenic non-protein coding RNA 1467,Approved,"RNA, long non-coding",,,14q31.1,101928559,ENSG00000258977,OTTHUMG00000171398,1986,Long intergenic non-protein coding RNAs
HGNC:51105,LINC01470,long intergenic non-protein coding RNA 1470,Approved,"RNA, long non-coding",,,5q33.1,101927134,ENSG00000249484,OTTHUMG00000163486,1986,Long intergenic non-protein coding RNAs
HGNC:51106,LINC01471,long intergenic non-protein coding RNA 1471,Approved,"RNA, long non-coding",,,3q21.3,101927149,ENSG00000239921,OTTHUMG00000159643,1986,Long intergenic non-protein coding RNAs
HGNC:51107,LINC01472,long intergenic non-protein coding RNA 1472,Approved,"RNA, long non-coding",,RP11-59J16.2,3q21.3,128071535,ENSG00000240562,OTTHUMG00000159638,1986,Long intergenic non-protein coding RNAs
HGNC:51109,LINC01473,long intergenic non-protein coding RNA 1473,Approved,"RNA, long non-coding",,,2q32.1,101927217,ENSG00000237877,OTTHUMG00000154250,1986,Long intergenic non-protein coding RNAs
HGNC:51111,LINC01474,long intergenic non-protein coding RNA 1474,Approved,"RNA, long non-coding",,,9q21.13,101927258,ENSG00000236849,OTTHUMG00000020015,1986,Long intergenic non-protein coding RNAs
HGNC:51113,LINC01475,long intergenic non-protein coding RNA 1475,Approved,"RNA, long non-coding",,,10q24.2,101927324,ENSG00000257582,OTTHUMG00000170536,1986,Long intergenic non-protein coding RNAs
HGNC:51117,LINC01476,long intergenic non-protein coding RNA 1476,Approved,"RNA, long non-coding",,,17q22-q23.1,101927728,ENSG00000265313,OTTHUMG00000179382,1986,Long intergenic non-protein coding RNAs
HGNC:51119,LINC01477,long intergenic non-protein coding RNA 1477,Approved,"RNA, long non-coding",,,18q12.3,101927900,ENSG00000261715,OTTHUMG00000176177,1986,Long intergenic non-protein coding RNAs
HGNC:51121,LINC01478,long intergenic non-protein coding RNA 1478,Approved,"RNA, long non-coding",,,18q12.3,101927921,ENSG00000267337,OTTHUMG00000178347,1986,Long intergenic non-protein coding RNAs
HGNC:51123,LINC01479,long intergenic non-protein coding RNA 1479,Approved,"RNA, long non-coding",,,12q15,101927922,ENSG00000255772,OTTHUMG00000169106,1986,Long intergenic non-protein coding RNAs
HGNC:51124,LINC01480,long intergenic non-protein coding RNA 1480,Approved,"RNA, long non-coding",,,19q13.2,101927931,ENSG00000270164,OTTHUMG00000184156,1986,Long intergenic non-protein coding RNAs
HGNC:51128,LINC01482,long intergenic non-protein coding RNA 1482,Approved,"RNA, long non-coding",,,17q24.2,101928104,ENSG00000267659,OTTHUMG00000180190,1986,Long intergenic non-protein coding RNAs
HGNC:51130,LINC01483,long intergenic non-protein coding RNA 1483,Approved,"RNA, long non-coding",,,17q24.3,101928122,ENSG00000227517,OTTHUMG00000132249,1986,Long intergenic non-protein coding RNAs
HGNC:51136,LINC01484,long intergenic non-protein coding RNA 1484,Approved,"RNA, long non-coding",,,5q35.2,101928136,ENSG00000253686,OTTHUMG00000163343,1986,Long intergenic non-protein coding RNAs
HGNC:51138,LINC01485,long intergenic non-protein coding RNA 1485,Approved,"RNA, long non-coding",,,5q35.2,101928154,ENSG00000254211,OTTHUMG00000163337,1986,Long intergenic non-protein coding RNAs
HGNC:51137,LINC01486,long intergenic non-protein coding RNA 1486,Approved,"RNA, long non-coding",,TCONS_00021407,12q24.11,101928138,ENSG00000256560,OTTHUMG00000169251,1986,Long intergenic non-protein coding RNAs
HGNC:51139,LINC01487,long intergenic non-protein coding RNA 1487,Approved,"RNA, long non-coding",,,3q25.2,101928190,ENSG00000241336,OTTHUMG00000158465,1986,Long intergenic non-protein coding RNAs
HGNC:51144,LINC01488,long intergenic non-protein coding RNA 1488,Approved,"RNA, long non-coding",,CUPID1,11q13.3,101928292,ENSG00000285094,,1986,Long intergenic non-protein coding RNAs
HGNC:51145,LINC01489,long intergenic non-protein coding RNA 1489,Approved,"RNA, long non-coding",,,12p12.3,101928340,ENSG00000255727,OTTHUMG00000168744,1986,Long intergenic non-protein coding RNAs
HGNC:51146,LINC01490,long intergenic non-protein coding RNA 1490,Approved,"RNA, long non-coding",,,12q21.31,101928420,ENSG00000257741,OTTHUMG00000170167,1986,Long intergenic non-protein coding RNAs
HGNC:51148,LINC01491,long intergenic non-protein coding RNA 1491,Approved,"RNA, long non-coding",,,15q21.1,101928442,ENSG00000259572,OTTHUMG00000172113,1986,Long intergenic non-protein coding RNAs
HGNC:51149,LINC01492,long intergenic non-protein coding RNA 1492,Approved,"RNA, long non-coding",,,9q31.1,101928496,ENSG00000225564,OTTHUMG00000020399,1986,Long intergenic non-protein coding RNAs
HGNC:51150,LINC01493,long intergenic non-protein coding RNA 1493,Approved,"RNA, long non-coding",,,11p12,101928536,ENSG00000254562,OTTHUMG00000166467,1986,Long intergenic non-protein coding RNAs
HGNC:51161,LINC01495,long intergenic non-protein coding RNA 1495,Approved,"RNA, long non-coding",,,11p14.3,102723378,ENSG00000255323,OTTHUMG00000166054,1986,Long intergenic non-protein coding RNAs
HGNC:51162,LINC01496,long intergenic non-protein coding RNA 1496,Approved,"RNA, long non-coding",,,Xp11.22,102723426,ENSG00000234766,OTTHUMG00000021535,1986,Long intergenic non-protein coding RNAs
HGNC:51163,LINC01497,long intergenic non-protein coding RNA 1497,Approved,"RNA, long non-coding",,,17q24.3,102723487,ENSG00000237560,OTTHUMG00000132247,1986,Long intergenic non-protein coding RNAs
HGNC:51164,LINC01498,long intergenic non-protein coding RNA 1498,Approved,"RNA, long non-coding",,,12q23.3,102723562,ENSG00000247213,OTTHUMG00000169577,1986,Long intergenic non-protein coding RNAs
HGNC:51165,LINC01499,long intergenic non-protein coding RNA 1499,Approved,"RNA, long non-coding",,,11p12,102723644,ENSG00000255171,OTTHUMG00000166376,1986,Long intergenic non-protein coding RNAs
HGNC:51166,LINC01500,long intergenic non-protein coding RNA 1500,Approved,"RNA, long non-coding",,,14q23.1,102723742,ENSG00000258583,OTTHUMG00000171092,1986,Long intergenic non-protein coding RNAs
HGNC:27988,LINC01501,long intergenic non-protein coding RNA 1501,Approved,"RNA, long non-coding",,,9q22.2,340515,ENSG00000229613,OTTHUMG00000020197,1986,Long intergenic non-protein coding RNAs
HGNC:51183,LINC01502,long intergenic non-protein coding RNA 1502,Approved,"RNA, long non-coding",,,9q34.3,100130954,ENSG00000237339,OTTHUMG00000020912,1986,Long intergenic non-protein coding RNAs
HGNC:51184,LINC01503,long intergenic non-protein coding RNA 1503,Approved,"RNA, long non-coding",,"lnc-PPP2R4-5, RP11-65J3.1",9q34.11,100506119,ENSG00000233901,OTTHUMG00000020778,1986,Long intergenic non-protein coding RNAs
HGNC:51185,LINC01504,long intergenic non-protein coding RNA 1504,Approved,"RNA, long non-coding",,,9q21.13,100507540,ENSG00000225434,OTTHUMG00000020007,1986,Long intergenic non-protein coding RNAs
HGNC:51186,LINC01505,long intergenic non-protein coding RNA 1505,Approved,"RNA, long non-coding",,RP11-308N19.1,9q31.2,100996590,ENSG00000234323,OTTHUMG00000020435,1986,Long intergenic non-protein coding RNAs
HGNC:51187,LINC01506,long intergenic non-protein coding RNA 1506,Approved,"RNA, long non-coding",,,9q21.11,101927015,ENSG00000234506,OTTHUMG00000019968,1986,Long intergenic non-protein coding RNAs
HGNC:51189,LINC01507,long intergenic non-protein coding RNA 1507,Approved,"RNA, long non-coding",,XLOC_000303,9q21.31,101927477,ENSG00000230945,OTTHUMG00000020075,1986,Long intergenic non-protein coding RNAs
HGNC:51190,LINC01508,long intergenic non-protein coding RNA 1508,Approved,"RNA, long non-coding",,,9q22.2,101927873,ENSG00000231107,OTTHUMG00000020194,1986,Long intergenic non-protein coding RNAs
HGNC:51193,LINC01509,long intergenic non-protein coding RNA 1509,Approved,"RNA, long non-coding",,,9q31.2,101928720,ENSG00000226825,OTTHUMG00000020447,1986,Long intergenic non-protein coding RNAs
HGNC:51200,LINC01511,long intergenic non-protein coding RNA 1511,Approved,"RNA, long non-coding",,RP11-325I22.2,5p15.33,100506791,ENSG00000250584,OTTHUMG00000161736,1986,Long intergenic non-protein coding RNAs
HGNC:51201,LINC01512,long intergenic non-protein coding RNA 1512,Approved,"RNA, long non-coding",,"LOC100132354, TCONS_00011120, HI-LNC77",6p21.1,100132354,ENSG00000289313,,1986,Long intergenic non-protein coding RNAs
